9.7	9.9	74.0	centerright
8.5	10.0	75.5	centerright
3.0	9.5	6.0	bottomleft
3.3	10.7	12.0	bottomleft
17.2	9.5	45.5	bottomleft
16.3	10.2	45.0	bottomleft
11.4	9.6	64.0	bottomcenter
12.6	9.9	60.5	bottomcenter
13.4	9.7	54.5	bottomcenter
13.5	10.5	81.0	bottomcenter
9.7	10.1	62.0	bottomright
8.9	9.4	68.5	bottomright
9.8	9.4	67.5	bottomright
10.0	9.3	70.5	bottomright
17.5	9.3	52.0	topleft
16.7	9.2	54.5	topleft
16.8	8.9	46.0	topleft
16.0	9.6	42.5	topleft
13.4	8.7	58.0	topcenter
12.8	9.0	57.0	topcenter
13.1	9.2	50.0	topcenter
13.1	9.8	54.5	topcenter
10.9	9.0	65.0	topright
9.7	10.0	67.5	topright
10.5	10.1	70.0	topright
9.5	9.8	70.5	topright
16.0	10.1	57.5	centerleft
15.3	9.1	59.5	centerleft
16.8	9.1	56.5	centerleft
15.9	9.1	58.5	centerleft
12.2	9.5	58.0	centercenter
11.5	10.2	64.5	centercenter
13.3	8.5	57.0	centercenter
13.4	8.4	57.5	centercenter
8.6	10.0	74.5	centerright
10.7	9.7	68.5	centerright
9.7	9.9	72.5	centerright
9.6	9.0	74.5	centerright
16.6	9.8	52.5	bottomleft
16.6	8.3	59.5	bottomleft
16.8	9.3	53.5	bottomleft
17.5	8.3	58.0	bottomleft
12.2	10.1	57.0	bottomcenter
13.1	9.3	61.0	bottomcenter
12.0	10.5	66.0	bottomcenter
10.9	10.2	68.0	bottomcenter
11.5	8.6	67.0	bottomright
10.7	7.8	74.5	bottomright
22.0	7.5	6.0	bottomright
22.0	9.5	6.0	bottomright
15.6	9.3	45.0	topleft
15.5	9.3	44.5	topleft
15.7	9.2	47.0	topleft
16.6	9.0	51.0	topleft
13.5	9.0	52.0	topcenter
13.5	8.3	54.0	topcenter
13.6	8.6	57.5	topcenter
12.6	9.7	59.5	topcenter
9.5	9.1	70.5	topright
10.9	9.3	74.5	topright
8.9	9.3	73.0	topright
9.7	9.4	75.5	topright
16.3	9.6	48.5	centerleft
16.5	8.9	56.0	centerleft
16.4	8.6	49.5	centerleft
15.8	9.9	57.0	centerleft
13.4	8.1	53.5	centercenter
12.3	9.0	52.0	centercenter
14.2	9.3	57.5	centercenter
14.3	9.1	53.0	centercenter
9.7	9.6	66.5	centerright
8.7	9.6	68.0	centerright
9.9	9.7	75.0	centerright
9.0	10.4	66.5	centerright
16.6	9.9	54.0	bottomleft
16.8	8.7	53.5	bottomleft
16.1	9.3	62.0	bottomleft
16.7	10.3	57.5	bottomleft
22.1	9.4	5.5	bottomcenter
11.5	9.4	65.5	bottomcenter
11.8	10.5	71.5	bottomcenter
22.1	8.6	6.0	bottomcenter
8.7	9.3	66.5	bottomright
9.4	9.3	69.5	bottomright
21.5	8.5	9.0	bottomright
8.4	9.2	68.5	bottomright
16.3	9.1	53.0	topleft
17.3	8.4	50.0	topleft
17.0	8.6	50.0	topleft
