18.2	10.7	45.5	topleft
18.2	10.6	43.5	topleft
18.6	9.8	39.5	topleft
18.9	9.8	42.5	topleft
17.4	11.7	47.5	topleft
18.2	10.6	44.5	topleft
14.4	10.1	52.5	topcenter
14.3	10.2	52.0	topcenter
14.4	10.2	52.5	topcenter
14.4	10.5	53.0	topcenter
15.4	9.4	52.5	topcenter
14.4	10.2	53.5	topcenter
15.5	9.2	54.0	topcenter
15.5	9.3	52.5	topcenter
15.4	10.3	51.5	topcenter
12.3	10.3	58.0	topright
12.4	10.5	58.0	topright
12.6	9.8	66.5	topright
10.5	9.7	67.0	topright
13.3	9.3	58.0	topright
12.4	10.5	58.0	topright
12.5	10.1	68.0	topright
12.3	10.4	57.0	topright
11.3	11.4	73.0	topright
18.6	9.5	47.0	centerleft
18.1	9.8	47.5	centerleft
17.8	9.8	50.5	centerleft
19.5	9.9	41.0	centerleft
17.0	9.8	52.0	centerleft
17.8	9.8	50.5	centerleft
17.8	9.8	50.5	centerleft
17.8	9.8	50.5	centerleft
17.1	9.7	53.0	centerleft
15.3	9.4	57.0	centercenter
15.2	9.5	55.0	centercenter
15.5	9.8	50.5	centercenter
